freq	dB(S11_fitted)
5.53906250000000000E+09	-7.16129559785085412E-01
5.54687500000000000E+09	-7.56253628591474492E-01
5.55468750000000000E+09	-8.00758502983207832E-01
5.56250000000000000E+09	-8.50313894529681757E-01
5.56640625000000000E+09	-8.77228485165058136E-01
5.57031250000000000E+09	-9.05715147979935464E-01
5.57421875000000000E+09	-9.35897263702112903E-01
5.57812500000000000E+09	-9.67909663560025946E-01
5.58203125000000000E+09	-1.00189976974544415E+00
5.58593750000000000E+09	-1.03802883989437489E+00
5.58984375000000000E+09	-1.07647331909945176E+00
5.59375000000000000E+09	-1.11742630046501934E+00
5.59765625000000000E+09	-1.16109909146466173E+00
5.60156250000000000E+09	-1.20772287790974708E+00
5.60546875000000000E+09	-1.25755046960005856E+00
5.60937500000000000E+09	-1.31085810092865551E+00
5.61328125000000000E+09	-1.36794724485135766E+00
5.61718750000000000E+09	-1.42914637841407410E+00
5.62109375000000000E+09	-1.49481261080756056E+00
5.62500000000000000E+09	-1.56533304861376044E+00
5.62890625000000000E+09	-1.64112572494124631E+00
5.63281250000000000E+09	-1.72263985639668182E+00
5.63671875000000000E+09	-1.81035511062321008E+00
5.64062500000000000E+09	-1.90477946331546688E+00
5.64453125000000000E+09	-2.00644509286377959E+00
5.64843750000000000E+09	-2.11590159914896603E+00
5.65234375000000000E+09	-2.23370563806853140E+00
5.65625000000000000E+09	-2.36040583613118393E+00
5.66015625000000000E+09	-2.49652159760185599E+00
5.66406250000000000E+09	-2.64251415975692971E+00
5.66796875000000000E+09	-2.79874802906832532E+00
5.67187500000000000E+09	-2.96544081286547101E+00
5.67382812500000000E+09	-3.05272176859795685E+00
5.67578125000000000E+09	-3.14259956368163795E+00
5.67773437500000000E+09	-3.23502929715889476E+00
5.67968750000000000E+09	-3.32994225752694817E+00
5.68164062500000000E+09	-3.42724265874572875E+00
5.68359375000000000E+09	-3.52680419306515347E+00
5.68554687500000000E+09	-3.62846644964870224E+00
5.68750000000000000E+09	-3.73203126848569999E+00
5.68945312500000000E+09	-3.83725912336561992E+00
5.69140625000000000E+09	-3.94386565560080671E+00
5.69335937500000000E+09	-4.05151851119037421E+00
5.69531250000000000E+09	-4.15983466713542249E+00
5.69726562500000000E+09	-4.26837846581043490E+00
5.69921875000000000E+09	-4.37666060697597192E+00
5.70117187500000000E+09	-4.48413837146150041E+00
5.70312500000000000E+09	-4.59021736403053637E+00
5.70507812500000000E+09	-4.69425505985623737E+00
5.70703125000000000E+09	-4.79556641330495292E+00
5.70898437500000000E+09	-4.89343173347889326E+00
5.71093750000000000E+09	-4.98710694359109574E+00
5.71289062500000000E+09	-5.07583621868739510E+00
5.71484375000000000E+09	-5.15886684047800248E+00
5.71679687500000000E+09	-5.23546592643499586E+00
5.71875000000000000E+09	-5.30493849631897252E+00
5.72265625000000000E+09	-5.42002549277103896E+00
5.72656250000000000E+09	-5.50002135274588522E+00
5.73046875000000000E+09	-5.54250758714670777E+00
5.73437500000000000E+09	-5.54705584070723479E+00
5.73828125000000000E+09	-5.51525833187439574E+00
5.74218750000000000E+09	-5.45048113967664705E+00
5.74609375000000000E+09	-5.35740720171687101E+00
5.75000000000000000E+09	-5.24148001791936480E+00
5.75390625000000000E+09	-5.10836169136545770E+00
5.75781250000000000E+09	-4.96348829242805678E+00
5.76171875000000000E+09	-4.81176169344385940E+00
5.76562500000000000E+09	-4.65737842682340641E+00
5.76953125000000000E+09	-4.50377202040432678E+00
5.77343750000000000E+09	-4.35363598730677914E+00
5.77734375000000000E+09	-4.20899577162996064E+00
5.78125000000000000E+09	-4.07130428073781925E+00
5.78515625000000000E+09	-3.94154328372133156E+00
5.78906250000000000E+09	-3.82031977316190385E+00
5.79296875000000000E+09	-3.70795156490697408E+00
5.79687500000000000E+09	-3.60453991739374402E+00
5.80078125000000000E+09	-3.51002909410619912E+00
5.80468750000000000E+09	-3.42425395225344209E+00
5.80859375000000000E+09	-3.34697715557241082E+00
5.81250000000000000E+09	-3.27791773510550399E+00
5.82031250000000000E+09	-3.16323269050880285E+00
5.82812500000000000E+09	-3.07776758692085117E+00
5.83593750000000000E+09	-3.01929234917189104E+00
5.84375000000000000E+09	-2.98594251330463933E+00
5.85156250000000000E+09	-2.97629005872889163E+00
5.85937500000000000E+09	-2.98936642532835783E+00
5.86718750000000000E+09	-3.02466444350906727E+00
5.87500000000000000E+09	-3.08213436825661669E+00
5.88281250000000000E+09	-3.16218248823072301E+00
5.89062500000000000E+09	-3.26567699475190443E+00
5.89843750000000000E+09	-3.39396374126569977E+00
5.90625000000000000E+09	-3.54889346373700842E+00
5.91406250000000000E+09	-3.73286151912629593E+00
5.92187500000000000E+09	-3.94886095384690794E+00
5.92968750000000000E+09	-4.20054954018268223E+00
5.93750000000000000E+09	-4.49233112680383595E+00
5.94531250000000000E+09	-4.82945096218418701E+00
5.95312500000000000E+09	-5.21810302486310817E+00
5.96093750000000000E+09	-5.66554364309005098E+00
5.96875000000000000E+09	-6.18019709382628069E+00
5.97265625000000000E+09	-6.46569812225512663E+00
5.97656250000000000E+09	-6.77171913612644083E+00
5.98046875000000000E+09	-7.09965064453030781E+00
5.98437500000000000E+09	-7.45093877916105995E+00
5.98828125000000000E+09	-7.82706199247394263E+00
5.99218750000000000E+09	-8.22949213140464941E+00
5.99609375000000000E+09	-8.65963147046522330E+00
6.00000000000000000E+09	-9.11871288640817212E+00
6.00390625000000000E+09	-9.60764381179192561E+00
6.00781250000000000E+09	-1.01267651732042623E+01
6.01171875000000000E+09	-1.06754837146284807E+01
6.01562500000000000E+09	-1.12517207565718209E+01
6.01953125000000000E+09	-1.18511073891578320E+01
6.02343750000000000E+09	-1.24658601157272280E+01
6.02734375000000000E+09	-1.30833273307767755E+01
6.03125000000000000E+09	-1.36843730607336145E+01
6.03515625000000000E+09	-1.42421476834857010E+01
6.03906250000000000E+09	-1.47223896084237094E+01
6.04296875000000000E+09	-1.50868533423032414E+01
6.04687500000000000E+09	-1.53008153559606601E+01
6.05078125000000000E+09	-1.53430025357693296E+01
6.05468750000000000E+09	-1.52130395051675809E+01
6.05859375000000000E+09	-1.49315423064233510E+01
6.06250000000000000E+09	-1.45327936616775801E+01
6.06640625000000000E+09	-1.40548120621783195E+01
6.07031250000000000E+09	-1.35317673287225411E+01
6.07421875000000000E+09	-1.29904723247438465E+01
6.07812500000000000E+09	-1.24500340345829503E+01
6.08203125000000000E+09	-1.19230664798063231E+01
6.08593750000000000E+09	-1.14173078428750472E+01
6.08984375000000000E+09	-1.09370810782755754E+01
6.09375000000000000E+09	-1.04844258070748708E+01
6.09765625000000000E+09	-1.00599089344742314E+01
6.10156250000000000E+09	-9.66317956737630013E+00
6.10546875000000000E+09	-9.29333850206051615E+00
6.10937500000000000E+09	-8.94917966779362750E+00
6.11328125000000000E+09	-8.62934553922712766E+00
6.11718750000000000E+09	-8.33242564892254656E+00
6.12109375000000000E+09	-8.05701782151569645E+00
6.12500000000000000E+09	-7.80176514054721437E+00
6.13281250000000000E+09	-7.34664128876306410E+00
6.14062500000000000E+09	-6.95768724053226872E+00
6.14843750000000000E+09	-6.62684507823245106E+00
6.15625000000000000E+09	-6.34729930703351730E+00
6.16406250000000000E+09	-6.11334826691724764E+00
6.17187500000000000E+09	-5.92026500265444700E+00
6.17968750000000000E+09	-5.76416802837042663E+00
6.18750000000000000E+09	-5.64190899065279527E+00
6.19531250000000000E+09	-5.55097854997807083E+00
6.20312500000000000E+09	-5.48942954226894120E+00
6.21093750000000000E+09	-5.45581573838265133E+00
6.21875000000000000E+09	-5.44914443364609813E+00
6.22656250000000000E+09	-5.46884128802568270E+00
6.23437500000000000E+09	-5.51472612989151312E+00
6.24218750000000000E+09	-5.58699876103844506E+00
6.25000000000000000E+09	-5.68623413264829303E+00
6.25781250000000000E+09	-5.81338659908931810E+00
6.26562500000000000E+09	-5.96980330904640155E+00
6.27343750000000000E+09	-6.15724717937290134E+00
6.28125000000000000E+09	-6.37793033960332600E+00
6.28906250000000000E+09	-6.63455946047264256E+00
6.29687500000000000E+09	-6.93039501077107190E+00
6.30468750000000000E+09	-7.26932722583124580E+00
6.31250000000000000E+09	-7.65597235742549742E+00
6.32031250000000000E+09	-8.09579338125977088E+00
6.32812500000000000E+09	-8.59524911694861338E+00
6.33593750000000000E+09	-9.16197298131648097E+00
6.34375000000000000E+09	-9.80497309560152885E+00
6.35156250000000000E+09	-1.05348185001312480E+01
6.35937500000000000E+09	-1.13637046044285395E+01
6.36718750000000000E+09	-1.23051046173544805E+01
6.37500000000000000E+09	-1.33722306010293295E+01
6.38281250000000000E+09	-1.45732875646504940E+01
6.39062500000000000E+09	-1.58984891383330300E+01
6.39843750000000000E+09	-1.72879569527944739E+01
6.40625000000000000E+09	-1.85681935692513669E+01
6.41406250000000000E+09	-1.93980027525473311E+01
6.42187500000000000E+09	-1.94208545490145710E+01
6.42968750000000000E+09	-1.86429094186517688E+01
6.43750000000000000E+09	-1.74246936990551333E+01
6.44531250000000000E+09	-1.61026568908511578E+01
6.45312500000000000E+09	-1.48455609531344237E+01
6.46093750000000000E+09	-1.37107240146423663E+01
6.46875000000000000E+09	-1.27067343947021918E+01
6.47656250000000000E+09	-1.18248261420419016E+01
6.48437500000000000E+09	-1.10515217557291017E+01
6.49218750000000000E+09	-1.03732361495245495E+01
6.50000000000000000E+09	-9.77775450416548786E+00
6.50781250000000000E+09	-9.25454997000253066E+00
6.51562500000000000E+09	-8.79469830328871183E+00
6.52343750000000000E+09	-8.39067577232877149E+00
6.53125000000000000E+09	-8.03614490076152421E+00
6.53906250000000000E+09	-7.72576261767836492E+00
6.54687500000000000E+09	-7.45501891129424532E+00
6.55468750000000000E+09	-7.22010465901143927E+00
6.56250000000000000E+09	-7.01780451016052886E+00
6.57031250000000000E+09	-6.84541038157349657E+00
6.57812500000000000E+09	-6.70065164236655075E+00
6.58593750000000000E+09	-6.58163877362952654E+00
6.59375000000000000E+09	-6.48681796050369908E+00
6.60156250000000000E+09	-6.41493464089188414E+00
6.60937500000000000E+09	-6.36500449138427626E+00
6.61718750000000000E+09	-6.33629069239865483E+00
6.62500000000000000E+09	-6.32828660120417474E+00
6.63281250000000000E+09	-6.34070319248606573E+00
6.64062500000000000E+09	-6.37346081784711505E+00
6.64843750000000000E+09	-6.42668500208443039E+00
6.65625000000000000E+09	-6.50070614748799880E+00
6.66406250000000000E+09	-6.59606316938173265E+00
6.67187500000000000E+09	-6.71351124877398231E+00
6.67968750000000000E+09	-6.85403407533217468E+00
6.68750000000000000E+09	-7.01886118368307699E+00
6.69531250000000000E+09	-7.20949128222737912E+00
6.70312500000000000E+09	-7.42772287009387533E+00
6.71093750000000000E+09	-7.67569398396098990E+00
6.71875000000000000E+09	-7.95593368619936125E+00
6.72656250000000000E+09	-8.27142901233115424E+00
6.73437500000000000E+09	-8.62571271611669843E+00
6.74218750000000000E+09	-9.02297956746608776E+00
6.75000000000000000E+09	-9.46824263428396939E+00
6.75781250000000000E+09	-9.96754668922935139E+00
6.76562500000000000E+09	-1.05282649586443320E+01
6.77343750000000000E+09	-1.11595202266466345E+01
6.78125000000000000E+09	-1.18727960913107111E+01
6.78906250000000000E+09	-1.26828468819624050E+01
6.79687500000000000E+09	-1.36090904262799874E+01
6.80468750000000000E+09	-1.46778049305587075E+01
6.81250000000000000E+09	-1.59256999519364317E+01
6.82031250000000000E+09	-1.74058521546888514E+01
6.82812500000000000E+09	-1.91974364904184576E+01
6.83593750000000000E+09	-2.14188112526595589E+01
6.84375000000000000E+09	-2.42178793700954422E+01
6.85156250000000000E+09	-2.74814869427276705E+01
6.85937500000000000E+09	-2.91372765067015251E+01
6.86718750000000000E+09	-2.68461251013019080E+01
6.87500000000000000E+09	-2.36854460503248667E+01
6.88281250000000000E+09	-2.10874628573716016E+01
6.89062500000000000E+09	-1.90358450396579713E+01
6.89843750000000000E+09	-1.73830393364033249E+01
6.90625000000000000E+09	-1.60200468004882239E+01
6.91406250000000000E+09	-1.48743097133876603E+01
6.92187500000000000E+09	-1.38968831210792203E+01
6.92968750000000000E+09	-1.30536555677744364E+01
6.93750000000000000E+09	-1.23200438750167507E+01
6.94531250000000000E+09	-1.16777890903518049E+01
6.95312500000000000E+09	-1.11129710046607357E+01
6.96093750000000000E+09	-1.06147390711849621E+01
6.96875000000000000E+09	-1.01744762340425492E+01
6.97656250000000000E+09	-9.78523232662919895E+00
6.98437500000000000E+09	-9.44133026781024931E+00
6.99218750000000000E+09	-9.13808604899423926E+00
7.00000000000000000E+09	-8.87160553501174753E+00
7.00781250000000000E+09	-8.63863431652618807E+00
7.01562500000000000E+09	-8.43644499173245066E+00
7.02343750000000000E+09	-8.26275139415586679E+00
7.03125000000000000E+09	-8.11564260228967349E+00
7.03906250000000000E+09	-7.99353175576339403E+00
7.04687500000000000E+09	-7.89511617521403952E+00
7.05468750000000000E+09	-7.81934629266052816E+00
7.06250000000000000E+09	-7.76540160500743859E+00
7.07031250000000000E+09	-7.73267236725512319E+00
7.07812500000000000E+09	-7.72074611084244822E+00
7.08593750000000000E+09	-7.72939835115001728E+00
7.09375000000000000E+09	-7.75858706763790984E+00
7.10156250000000000E+09	-7.80845072292334663E+00
7.10937500000000000E+09	-7.87930975078940676E+00
7.11718750000000000E+09	-7.97167160255042795E+00
7.12500000000000000E+09	-8.08623961073146624E+00
7.13281250000000000E+09	-8.22392612437023729E+00
7.14062500000000000E+09	-8.38587061071169160E+00
7.14843750000000000E+09	-8.57346372936324386E+00
7.15625000000000000E+09	-8.78837880347904488E+00
7.16406250000000000E+09	-9.03261269173034620E+00
7.17187500000000000E+09	-9.30853888581277289E+00
7.17968750000000000E+09	-9.61897684730436175E+00
7.18750000000000000E+09	-9.96728335633133788E+00
7.19531250000000000E+09	-1.03574743027122089E+01
7.20312500000000000E+09	-1.07943894634568842E+01
7.21093750000000000E+09	-1.12839193422318917E+01
7.21875000000000000E+09	-1.18333238252388924E+01
7.22656250000000000E+09	-1.24516904543702083E+01
7.23437500000000000E+09	-1.31506117962897555E+01
7.24218750000000000E+09	-1.39452194968690240E+01
7.25000000000000000E+09	-1.48558248745654282E+01
7.25781250000000000E+09	-1.59106466052976963E+01
7.26562500000000000E+09	-1.71506171039852759E+01
7.27343750000000000E+09	-1.86385023801072798E+01
7.28125000000000000E+09	-2.04779813000262898E+01
7.28906250000000000E+09	-2.28593352975895705E+01
7.29687500000000000E+09	-2.61931639114038894E+01
7.30468750000000000E+09	-3.16541843246957484E+01
7.31250000000000000E+09	-4.29805753999323699E+01
7.32031250000000000E+09	-3.28570868191793863E+01
7.32812500000000000E+09	-2.68144292341028674E+01
7.33593750000000000E+09	-2.32584274655752310E+01
7.34375000000000000E+09	-2.07572362065361169E+01
7.35156250000000000E+09	-1.88399416687576959E+01
7.35937500000000000E+09	-1.72952457596312286E+01
7.36718750000000000E+09	-1.60102446065145578E+01
7.37500000000000000E+09	-1.49174640668798411E+01
7.38281250000000000E+09	-1.39732926906761747E+01
7.39062500000000000E+09	-1.31478522091247463E+01
7.39843750000000000E+09	-1.24197277019681369E+01
7.40625000000000000E+09	-1.17730063023214075E+01
7.41406250000000000E+09	-1.11955097381855584E+01
7.42187500000000000E+09	-1.06776869828989422E+01
7.42968750000000000E+09	-1.02118922012540665E+01
7.43750000000000000E+09	-9.79189786359806114E+00
7.44531250000000000E+09	-9.41255688227763265E+00
7.45312500000000000E+09	-9.06956224674412681E+00
7.46093750000000000E+09	-8.75927223165743918E+00
7.46875000000000000E+09	-8.47858078388105163E+00
7.47656250000000000E+09	-8.22481971128188150E+00
7.48437500000000000E+09	-7.99568369341897434E+00
7.49218750000000000E+09	-7.78917196179212645E+00
7.50000000000000000E+09	-7.60354235763849751E+00
7.50781250000000000E+09	-7.43727472435601644E+00
7.51562500000000000E+09	-7.28904144575654023E+00
7.52343750000000000E+09	-7.15768353511233535E+00
7.53125000000000000E+09	-7.04219109902545082E+00
7.53906250000000000E+09	-6.94168730012020241E+00
7.54687500000000000E+09	-6.85541516021747555E+00
7.55468750000000000E+09	-6.78272670570884451E+00
7.56250000000000000E+09	-6.72307407619462527E+00
7.57031250000000000E+09	-6.67600230777684178E+00
7.57812500000000000E+09	-6.64114357193044391E+00
7.58593750000000000E+09	-6.61821270548428409E+00
7.59375000000000000E+09	-6.60700391119048014E+00
7.60156250000000000E+09	-6.60738854481329341E+00
7.60937500000000000E+09	-6.61931393604577067E+00
7.61718750000000000E+09	-6.64280321879360791E+00
7.62500000000000000E+09	-6.67795617307286005E+00
7.63281250000000000E+09	-6.72495110742948210E+00
7.64062500000000000E+09	-6.78404783885600260E+00
7.64843750000000000E+09	-6.85559185822586414E+00
7.65625000000000000E+09	-6.94001980511599470E+00
7.66406250000000000E+09	-7.03786641880307950E+00
7.67187500000000000E+09	-7.14977318513640903E+00
7.67968750000000000E+09	-7.27649896583088562E+00
7.68750000000000000E+09	-7.41893298287652136E+00
7.69531250000000000E+09	-7.57811064375372734E+00
7.70312500000000000E+09	-7.75523284367054444E+00
7.71093750000000000E+09	-7.95168958452187269E+00
7.71875000000000000E+09	-8.16908902928435410E+00
7.72656250000000000E+09	-8.40929349865361608E+00
7.73437500000000000E+09	-8.67446446458328246E+00
7.74218750000000000E+09	-8.96711938093015171E+00
7.75000000000000000E+09	-9.29020433682246960E+00
7.75781250000000000E+09	-9.64718821931986703E+00
7.76562500000000000E+09	-1.00421866493149317E+01
7.77343750000000000E+09	-1.04801279487438759E+01
7.78125000000000000E+09	-1.09669797449978823E+01
7.78906250000000000E+09	-1.15100651997094197E+01
7.79687500000000000E+09	-1.21185153905457454E+01
7.80468750000000000E+09	-1.28039351521123468E+01
7.81250000000000000E+09	-1.35814161026124331E+01
7.82031250000000000E+09	-1.44711394955558674E+01
7.82812500000000000E+09	-1.55010351859292292E+01
7.83593750000000000E+09	-1.67114582471486486E+01
7.84375000000000000E+09	-1.81640500275198100E+01
7.85156250000000000E+09	-1.99602651505026110E+01
7.85937500000000000E+09	-2.22858126075641927E+01
7.86718750000000000E+09	-2.55419238320145716E+01
7.87500000000000000E+09	-3.09052186795757464E+01
7.87890625000000000E+09	-3.57553894540099719E+01
7.88281250000000000E+09	-4.65090151660937465E+01
7.88671875000000000E+09	-4.06877082242177153E+01
7.89062500000000000E+09	-3.33988762829617514E+01
7.89453125000000000E+09	-2.94348188346624262E+01
7.89843750000000000E+09	-2.67153577179198756E+01
7.90234375000000000E+09	-2.46472759898473406E+01
7.90625000000000000E+09	-2.29807345497859536E+01
7.91406250000000000E+09	-2.03913684733950440E+01
7.92187500000000000E+09	-1.84192860618278971E+01
7.92968750000000000E+09	-1.68367657635111030E+01
7.93750000000000000E+09	-1.55246283719807447E+01
7.94531250000000000E+09	-1.44126115580928946E+01
7.95312500000000000E+09	-1.34557721982219682E+01
7.96093750000000000E+09	-1.26235981005983326E+01
7.96875000000000000E+09	-1.18944139745062287E+01
7.97656250000000000E+09	-1.12522691828987824E+01
7.98437500000000000E+09	-1.06850970491972177E+01
7.99218750000000000E+09	-1.01835726830017421E+01
8.00000000000000000E+09	-9.74037678861441947E+00
8.00781250000000000E+09	-9.34970675164120202E+00
8.01562500000000000E+09	-9.00694448189972441E+00
8.02343750000000000E+09	-8.70842716984076048E+00
8.03125000000000000E+09	-8.45128775494179685E+00
8.03906250000000000E+09	-8.23334394044261586E+00
8.04687500000000000E+09	-8.05302176041712947E+00
8.05468750000000000E+09	-7.90930394832713990E+00
8.06250000000000000E+09	-7.80169565800176290E+00
8.07031250000000000E+09	-7.73020087857533955E+00
8.07812500000000000E+09	-7.69530219759298006E+00
8.08593750000000000E+09	-7.69793406064098029E+00
8.09375000000000000E+09	-7.73943455530415214E+00
8.10156250000000000E+09	-7.82145158103631832E+00
8.10937500000000000E+09	-7.94576373457197782E+00
8.11718750000000000E+09	-8.11395094138321760E+00
8.12500000000000000E+09	-8.32681072529058852E+00
8.13281250000000000E+09	-8.58336102721323080E+00
8.14062500000000000E+09	-8.87920953077489372E+00
8.14843750000000000E+09	-9.20405185812372650E+00
8.15625000000000000E+09	-9.53823634923390884E+00
8.16015625000000000E+09	-9.69919274517894792E+00
8.16406250000000000E+09	-9.84903012898515584E+00
8.16796875000000000E+09	-9.98130644486386132E+00
8.17187500000000000E+09	-1.00888495023381921E+01
8.17578125000000000E+09	-1.01641398517604848E+01
8.17968750000000000E+09	-1.01998916587207020E+01
8.18359375000000000E+09	-1.01897885238767358E+01
8.18750000000000000E+09	-1.01292627448703563E+01
8.19140625000000000E+09	-1.00161525538115654E+01
8.19531250000000000E+09	-9.85106773685064141E+00
8.19921875000000000E+09	-9.63735774234171494E+00
8.20312500000000000E+09	-9.38068832231303951E+00
8.20703125000000000E+09	-9.08834209979486474E+00
8.21093750000000000E+09	-8.76841610182555975E+00
8.21484375000000000E+09	-8.42907928479762525E+00
8.21875000000000000E+09	-8.07799604987667941E+00
8.22265625000000000E+09	-7.72195332148114666E+00
8.22656250000000000E+09	-7.36667603232339818E+00
8.23046875000000000E+09	-7.01678831855304175E+00
8.23437500000000000E+09	-6.67587154636798275E+00
8.23828125000000000E+09	-6.34657667722205332E+00
8.24218750000000000E+09	-6.03075957003003360E+00
8.24609375000000000E+09	-5.72961877153156784E+00
8.25000000000000000E+09	-5.44382405773503919E+00
8.25781250000000000E+09	-4.91897317214631435E+00
8.26562500000000000E+09	-4.45489296893454867E+00
8.27343750000000000E+09	-4.04741017512032997E+00
8.28125000000000000E+09	-3.69102705688444299E+00
8.28906250000000000E+09	-3.37985954612961104E+00
8.29687500000000000E+09	-3.10817495813080935E+00
8.30468750000000000E+09	-2.87067300221018584E+00
8.31250000000000000E+09	-2.66260856920460265E+00
8.32031250000000000E+09	-2.47982125214532489E+00
8.32812500000000000E+09	-2.31871317984459724E+00
8.33593750000000000E+09	-2.17620099680172219E+00
8.34375000000000000E+09	-2.04965748819299387E+00
8.35156250000000000E+09	-1.93685172810666217E+00
8.35937500000000000E+09	-1.83589249495877627E+00
8.36718750000000000E+09	-1.74517719129133253E+00
8.37500000000000000E+09	-1.66334704041450987E+00
8.38281250000000000E+09	-1.58924851957107460E+00
8.39062500000000000E+09	-1.52190057418477598E+00
8.39843750000000000E+09	-1.46046697790708024E+00
8.40625000000000000E+09	-1.40423315701359352E+00
8.41406250000000000E+09	-1.35258682306607203E+00
8.42187500000000000E+09	-1.30500181757710942E+00
8.42968750000000000E+09	-1.26102464528435454E+00
8.43750000000000000E+09	-1.22026324676134523E+00
8.45312500000000000E+09	-1.14707204573558030E+00
8.46875000000000000E+09	-1.08320093268349282E+00
8.48437500000000000E+09	-1.02694485465762564E+00
8.50000000000000000E+09	-9.76982758928687245E-01
8.51562500000000000E+09	-9.32279138228570559E-01
8.53125000000000000E+09	-8.92013195607553766E-01
8.54687500000000000E+09	-8.55527348979579383E-01
8.56250000000000000E+09	-8.22289403201341695E-01
8.57812500000000000E+09	-7.91864475026427428E-01
8.59375000000000000E+09	-7.63893946200318141E-01
8.60937500000000000E+09	-7.38079530951787910E-01
8.62500000000000000E+09	-7.14171101190326008E-01
8.65625000000000000E+09	-6.71258232545154376E-01
8.68750000000000000E+09	-6.33808920903463524E-01
8.71875000000000000E+09	-6.00823575781164743E-01
8.75000000000000000E+09	-5.71542430442476990E-01
8.78125000000000000E+09	-5.45375927796825200E-01
8.81250000000000000E+09	-5.21858193792929637E-01
8.84375000000000000E+09	-5.00615162299030469E-01
8.87500000000000000E+09	-4.81342235915190764E-01
8.90625000000000000E+09	-4.63788299934172976E-01
8.93750000000000000E+09	-4.47744061491083201E-01
8.96875000000000000E+09	-4.33033392888903301E-01
9.00000000000000000E+09	-4.19506800723740247E-01
9.03125000000000000E+09	-4.07036425459526230E-01
9.06250000000000000E+09	-3.95512160649364453E-01
9.09375000000000000E+09	-3.84838603561484305E-01
9.12500000000000000E+09	-3.74932631771280001E-01
9.15625000000000000E+09	-3.65721457133284189E-01
9.18750000000000000E+09	-3.57141048179087095E-01
9.21875000000000000E+09	-3.49134840011095959E-01
9.25000000000000000E+09	-3.41652670848291429E-01
9.31250000000000000E+09	-3.28086664431621933E-01
9.37500000000000000E+09	-3.16139646567812127E-01
9.43750000000000000E+09	-3.05567034014876171E-01
9.50000000000000000E+09	-2.96169585381257428E-01
9.56250000000000000E+09	-2.87783502349804654E-01
9.62500000000000000E+09	-2.80273025149701593E-01
9.68750000000000000E+09	-2.73524812018815289E-01
9.75000000000000000E+09	-2.67443617361968256E-01
9.81250000000000000E+09	-2.61948930100348976E-01
9.87500000000000000E+09	-2.56972331756566752E-01
9.93750000000000000E+09	-2.52455400689151510E-01
1.00000000000000000E+10	-2.48348035346584423E-01
