time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
2.01171875,0.0408499313,54.2589718,0.0330261435,53.4154122
2.02148438,0.0408431336,54.2582329,0.0335054361,53.4666968
2.03125,0.0409021674,54.2646502,0.0340261512,53.5224713
2.04101563,0.041035034,54.2790963,0.0345464328,53.5782594
2.05078125,0.0412518367,54.302677,0.0350361827,53.6308286
2.06054688,0.0415595069,54.3361593,0.0354816451,53.6786905
2.0703125,0.0419564233,54.3793857,0.0358837511,53.721932
2.08007813,0.0424290409,54.4309031,0.0362511983,53.7614779
2.08984375,0.0429519458,54.4879613,0.0365911431,53.7980908
2.09960938,0.0434915437,54.5469063,0.0369012022,53.8315074
2.109375,0.0440122943,54.6038557,0.0371659183,53.8600543
2.11914063,0.0444835078,54.6554411,0.0373591472,53.8809019
2.12890625,0.0448845317,54.6993828,0.0374516029,53.89088
2.13867188,0.0452067445,54.7347155,0.0374208704,53.887563
2.1484375,0.0454519183,54.7616164,0.0372602586,53.8702317
2.15820313,0.0456277914,54.7809221,0.0369832527,53.8403541
2.16796875,0.0457426468,54.7935336,0.0366218929,53.8014039
2.17773438,0.0458009768,54.7999396,0.0362195643,53.7580722
2.1875,0.0458018405,54.8000345,0.0358206552,53.7151444
2.19726563,0.0457404622,54.7932937,0.0354606121,53.6764297
2.20703125,0.0456123783,54.7792299,0.0351597063,53.644096
2.21679688,0.0454184616,54.7579447,0.0349224302,53.6186138
2.2265625,0.045168804,54.7305539,0.0347423691,53.5992846
2.23632813,0.0448838299,54.6993058,0.0346104201,53.5851247
2.24609375,0.0445920109,54.6673266,0.0345230578,53.5757517
2.25585938,0.0443247768,54.6380586,0.0344873991,53.5719264
2.265625,0.0441102356,54.6145735,0.03452107,53.5755384
2.27539063,0.0439677462,54.5989815,0.0346468435,53.589033
2.28515625,0.0439050861,54.5921263,0.0348839913,53.6144869
2.29492188,0.0439190346,54.5936522,0.0352395376,53.6526722
2.3046875,0.043998987,54.6023996,0.0357026828,53.7024559
2.31445313,0.0441321691,54.616974,0.0362445466,53.7607618
2.32421875,0.0443085003,54.6362765,0.0368234855,53.8231295
2.33398438,0.0445233566,54.6598059,0.0373942598,53.8846911
2.34375,0.0447773091,54.6876304,0.0379179726,53.9412411
2.35351563,0.0450730733,54.7200547,0.0383694765,53.9900435
2.36328125,0.0454109531,54.7571207,0.0387398968,54.030116
2.37304688,0.0457846367,54.798145,0.0390337099,54.0619229
2.3828125,0.0461790785,54.8414831,0.0392617775,54.0866259
2.39257813,0.0465714428,54.8846285,0.0394331554,54.1051964
2.40234375,0.046934965,54.924634,0.0395488691,54.1177388
2.41210938,0.0472445174,54.9587243,0.0396000419,54.1232865
2.421875,0.0474820349,54.9848965,0.0395710901,54.1201477
2.43164063,0.0476399974,55.0023098,0.039446779,54.1066729
2.44140625,0.0477218481,55.011335,0.0392204682,54.0821507
2.45117188,0.0477393099,55.0132606,0.0389003961,54.0474885
2.4609375,0.0477076492,55.0097692,0.0385115369,54.0054081
2.47070313,0.0476406261,55.0023791,0.0380921437,53.9600616
2.48046875,0.0475469285,54.9920495,0.0376859968,53.916185
2.49023438,0.0474292922,54.9790836,0.0373329077,53.8780704
2.5,0.047286485,54.9633478,0.0370606353,53.8486987
2.50976563,0.0471172606,54.9447071,0.0368808363,53.8293118
2.51953125,0.0469246551,54.923499,0.0367902066,53.8195424
2.52929688,0.0467188734,54.9008495,0.0367761026,53.8180222
2.5390625,0.0465175327,54.8786983,0.0368243574,53.8232235
2.54882813,0.0463430097,54.8595051,0.0369262811,53.8342113
2.55859375,0.0462177027,54.8457287,0.0370822226,53.8510269
2.56835938,0.0461587974,54.8392539,0.0373004086,53.8745637
2.578125,0.0461743207,54.8409601,0.0375915768,53.90599
2.58789063,0.0462618159,54.8505781,0.0379615123,53.9459453
2.59765625,0.0464100487,54.8668769,0.0384044016,53.9938204
2.60742188,0.0466030827,54.8881092,0.0388996499,54.0474077
2.6171875,0.0468252424,54.9125559,0.0394135616,54.1030729
2.62695313,0.0470652082,54.9389747,0.0399055289,54.1564169
2.63671875,0.0473178463,54.9668031,0.0403367423,54.2032184
2.64648438,0.0475832398,54.9960523,0.0406785317,54.2403441
2.65625,0.0478634308,55.0269502,0.0409175824,54.266326
2.66601563,0.0481582296,55.0594785,0.0410563986,54.2814195
2.67578125,0.0484617829,55.0929939,0.0411090855,54.2871493
2.68554688,0.0487613052,55.1260851,0.0410941715,54.2855273
2.6953125,0.0490385738,55.1567364,0.041027197,54.2782441
2.70507813,0.049273763,55.1827499,0.0409157939,54.2661316
2.71484375,0.0494503232,55.2022871,0.0407589866,54.2490871
2.72460938,0.049559218,55.2143404,0.0405508302,54.2264699
2.734375,0.0496010455,55.218971,0.0402868626,54.1978026
2.74414063,0.0495853247,55.2172305,0.0399707823,54.1634964
2.75390625,0.0495272311,55.2107996,0.0396186644,54.1253055
2.76367188,0.0494429644,55.2014727,0.0392589153,54.0863159
2.7734375,0.0493453912,55.190675,0.0389277236,54.050447
2.78320313,0.0492414687,55.1791772,0.0386614098,54.0216226
2.79296875,0.0491322758,55.1670989,0.0384882133,54.0028852
2.80273438,0.0490155026,55.1541852,0.0384222744,53.9957534
2.8125,0.0488893465,55.1402375,0.0384617888,54.0000271
2.82226563,0.0487562472,55.1255261,0.0385918304,54.0140943
2.83203125,0.0486249663,55.1110198,0.0387906885,54.0356131
2.84179688,0.0485101314,55.098334,0.0390373576,54.0623179
2.8515625,0.0484293094,55.0894074,0.0393174741,54.0926605
2.86132813,0.0483985863,55.0860145,0.0396256414,54.126062
2.87109375,0.0484281921,55.089284,0.0399634714,54.1627032
2.88085938,0.0485197036,55.0993913,0.0403342815,54.2029512
2.890625,0.0486658023,55.1155317,0.0407366401,54.2466586
2.90039063,0.0488526523,55.1361813,0.0411593783,54.2926194
2.91015625,0.0490640348,55.1595519,0.0415801512,54.3384067
2.91992188,0.04928577,55.1840783,0.0419683164,54.3806815
2.9296875,0.049508882,55.2087685,0.0422913093,54.4158845
2.93945313,0.049730454,55.2332998,0.0425223955,54.4410851
2.94921875,0.0499519843,55.2578379,0.0426471552,54.4546956
2.95898438,0.0501759789,55.2826606,0.0426664905,54.4568053
2.96875,0.0504021608,55.3077375,0.0425951752,54.4490245
2.97851563,0.0506248078,55.3324342,0.042456541,54.4339022
2.98828125,0.0508323075,55.3554612,0.0422752427,54.4141328
2.99804688,0.0510091903,55.3750985,0.0420706773,54.3918352
3.0078125,0.051139985,55.3896238,0.0418533216,54.3681539
3.01757813,0.0512135593,55.3977963,0.0416251324,54.3433038
3.02734375,0.0512264173,55.3992247,0.0413836271,54.3170165
3.03710938,0.0511837914,55.3944896,0.0411278957,54.2891951
3.046875,0.051098149,55.3849773,0.0408640925,54.2605112
3.05664063,0.0509856537,55.372485,0.0406081548,54.2326975
3.06640625,0.0508618369,55.358739,0.0403845377,54.2084084
3.07617188,0.0507379926,55.3449935,0.0402212334,54.1906776
3.0859375,0.0506195139,55.3318469,0.0401427309,54.1821563
3.09570313,0.0505066586,55.3193273,0.0401633538,54.1843947
3.10546875,0.0503973302,55.3072018,0.0402833073,54.1974166
3.11523438,0.0502907197,55.2953805,0.0404888146,54.2197335
3.125,0.0501903485,55.2842534,0.0407562743,54.2487924
3.13476563,0.05010528,55.2748246,0.0410589583,54.2816979
3.14453125,0.0500489553,55.2685826,0.0413738963,54.3159576
3.15429688,0.0500359916,55.267146,0.0416865879,54.3499952
3.1640625,0.0500780431,55.271806,0.0419920188,54.383264
3.17382813,0.0501801826,55.2831265,0.0422918465,54.415943
3.18359375,0.0503390905,55.3007437,0.0425890294,54.448354
3.19335938,0.0505436973,55.3234359,0.0428821056,54.4803368
3.203125,0.0507780572,55.3494399,0.0431614318,54.5108374
3.21289063,0.0510254433,55.3769032,0.0434089478,54.5378793
3.22265625,0.0512722402,55.4043154,0.0436017066,54.5589486
3.23242188,0.0515103136,55.4307721,0.0437180013,54.5716641
3.2421875,0.0517371182,55.455989,0.0437439348,54.5745001
3.25195313,0.0519536437,55.4800742,0.0436780861,54.5672995
3.26171875,0.0521610959,55.5031605,0.0435325857,54.5513925
3.27148438,0.0523576664,55.5250451,0.0433301869,54.5292729
3.28125,0.0525366985,55.5449851,0.0430983372,54.5039463
3.29101563,0.0526870271,55.5617339,0.0428623047,54.4781754
3.30078125,0.0527954595,55.5738182,0.0426397129,54.4538836
3.31054688,0.0528505556,55.5799595,0.0424382844,54.4319111
3.3203125,0.052846375,55.5794935,0.0422573972,54.4121873
3.33007813,0.0527848458,55.5726353,0.0420926562,54.3942304
3.33984375,0.0526758904,55.560493,0.04194159,54.3777696
3.34960938,0.0525352382,55.5448224,0.0418081972,54.3632389
3.359375,0.0523806673,55.5276064,0.0417045219,54.3519481
3.36914063,0.052227964,55.510604,0.0416485613,54.3458547
3.37890625,0.0520879619,55.4950206,0.0416591895,54.3470119
3.38867188,0.051965603,55.4814048,0.0417499035,54.3568901
3.3984375,0.0518612149,55.4697915,0.0419236637,54.3758166
3.40820313,0.051773378,55.4600216,0.0421707275,54.4027395
3.41796875,0.0517021896,55.4521047,0.0424703161,54.4354046
3.42773438,0.0516515986,55.4464792,0.0427955859,54.4708931
3.4375,0.0516298482,55.4440609,0.0431202049,54.5063346
3.44726563,0.0516477829,55.446055,0.0434242854,54.5395555
3.45703125,0.0517155826,55.4535941,0.0436976856,54.5694426
3.46679688,0.0518390863,55.46733,0.0439396781,54.5959106
3.4765625,0.0520170472,55.487129,0.0441553102,54.6195068
3.48632813,0.0522403437,55.5119822,0.0443499834,54.6408186
3.49609375,0.0524934846,55.5401714,0.0445244003,54.6599202
3.50585938,0.0527579358,55.5696361,0.0446718617,54.6760751
3.515625,0.0530161574,55.5984226,0.0447789934,54.687815
3.52539063,0.0532550069,55.6250635,0.0448296951,54.6933719
3.53515625,0.0534674126,55.6487662,0.0448108848,54.6913102
3.54492188,0.0536518675,55.6693584,0.0447179318,54.6811233
3.5546875,0.0538100855,55.687028,0.0445577531,54.6635737
3.56445313,0.0539438274,55.7019688,0.0443483792,54.6406429
3.57421875,0.0540521818,55.7140765,0.0441150587,54.6151013
3.58398438,0.054130395,55.7228179,0.0438842071,54.5898423
3.59375,0.0541707441,55.727328,0.0436772668,54.5672099
3.60351563,0.0541651706,55.726705,0.043506555,54.5485471
3.61328125,0.0541087142,55.7203946,0.0433744331,54.5341077
3.62304688,0.0540024691,55.7085212,0.0432759184,54.5233437
3.6328125,0.0538549299,55.6920373,0.0432036076,54.5154442
3.64257813,0.0536811573,55.672629,0.0431529673,54.5099128
3.65234375,0.0534999697,55.6524002,0.0431259411,54.5069611
3.66210938,0.0533300601,55.6334376,0.0431314836,54.5075664
3.671875,0.0531863169,55.6174005,0.0431827875,54.51317
3.68164063,0.0530775362,55.6052674,0.0432922202,54.5251247
3.69140625,0.0530062002,55.5973123,0.0434658466,54.5440977
3.70117188,0.0529702488,55.5933036,0.0436995954,54.5696515
3.7109375,0.0529660556,55.592836,0.0439785434,54.6001628
3.72070313,0.0529914098,55.595663,0.0442796743,54.6331205
3.73046875,0.0530473311,55.6018989,0.0445772204,54.6657063
3.74023438,0.0531380117,55.6120123,0.0448487685,54.6954626
3.75,0.0532688977,55.6266133,0.0450800541,54.7208202
3.75976563,0.0534436374,55.6461125,0.0452668547,54.7413096
3.76953125,0.0536610682,55.6703858,0.0454134553,54.7573953
3.77929688,0.053913425,55.698572,0.0455284026,54.7700113
3.7890625,0.0541865288,55.7290925,0.0456192294,54.779982
3.79882813,0.0544620101,55.7598966,0.0456881752,54.787552
3.80859375,0.0547208926,55.7888609,0.045730528,54.7922028
3.81835938,0.0549473761,55.8142134,0.0457362148,54.7928273
3.828125,0.0551315934,55.8348436,0.0456940452,54.7881966
3.83789063,0.055270484,55.850403,0.0455970157,54.7775433
3.84765625,0.0553666069,55.861174,0.0454466715,54.7610406
3.85742188,0.0554254477,55.8677685,0.0452548467,54.7399923
3.8671875,0.0554522917,55.8707772,0.0450420499,54.7166527
3.87695313,0.0554498612,55.8705048,0.0448329686,54.6937307
3.88671875,0.0554175954,55.8668884,0.0446506072,54.6737463
3.89648438,0.0553528124,55.8596281,0.0445110586,54.6584588
3.90625,0.0552532721,55.8484746,0.0444206697,54.6485591
3.91601563,0.055120117,55.8335581,0.0443764865,54.6437207
3.92578125,0.0549600084,55.8156278,0.0443696775,54.6429751
3.93554688,0.0547855512,55.7960975,0.0443905647,54.6452623
3.9453125,0.0546137179,55.776868,0.0444333388,54.6499465
3.95507813,0.0544627021,55.759974,0.0444986849,54.6571035
3.96484375,0.0543482075,55.7471691,0.0445933476,54.667473
3.97460938,0.0542803861,55.7395855,0.0447268191,54.6820972
3.984375,0.0542624097,55.7375757,0.0449064136,54.7017815
