freq_ghz,s11_db,s21_db,s12_db,s22_db
20,-1.55201,-14.5694,-14.5694,-0.509258
20.05,-1.44821,-15.277,-15.277,-0.4758
20.1,-1.35478,-15.9737,-15.9737,-0.448369
20.15,-1.27024,-16.6585,-16.6585,-0.425873
20.2,-1.19338,-17.3309,-17.3309,-0.407424
20.25,-1.12322,-17.9907,-17.9907,-0.392298
20.3,-1.05896,-18.6375,-18.6375,-0.379909
20.35,-0.99992,-19.2713,-19.2713,-0.369778
20.4,-0.945522,-19.892,-19.892,-0.361514
20.45,-0.895286,-20.4999,-20.4999,-0.354799
20.5,-0.848794,-21.095,-21.095,-0.349371
20.55,-0.805686,-21.6775,-21.6775,-0.345016
20.6,-0.765647,-22.2476,-22.2476,-0.341557
20.65,-0.728403,-22.8055,-22.8055,-0.338849
20.7,-0.693708,-23.3516,-23.3516,-0.336771
20.75,-0.661347,-23.886,-23.886,-0.335223
20.8,-0.631126,-24.4091,-24.4091,-0.334121
20.85,-0.602872,-24.9211,-24.9211,-0.333395
20.9,-0.57643,-25.4222,-25.4222,-0.332988
20.95,-0.551657,-25.9129,-25.9129,-0.332849
21,-0.528428,-26.3933,-26.3933,-0.332938
21.05,-0.506627,-26.8637,-26.8637,-0.33322
21.1,-0.486149,-27.3243,-27.3243,-0.333665
21.15,-0.466897,-27.7756,-27.7756,-0.334247
21.2,-0.448785,-28.2175,-28.2175,-0.334945
21.25,-0.431732,-28.6506,-28.6506,-0.335742
21.3,-0.415664,-29.0748,-29.0748,-0.33662
21.35,-0.400516,-29.4906,-29.4906,-0.337567
21.4,-0.386224,-29.8981,-29.8981,-0.33857
21.45,-0.372732,-30.2976,-30.2976,-0.339621
21.5,-0.359988,-30.6892,-30.6892,-0.34071
21.55,-0.347942,-31.0731,-31.0731,-0.34183
21.6,-0.336551,-31.4496,-31.4496,-0.342973
21.65,-0.325773,-31.8188,-31.8188,-0.344136
21.7,-0.31557,-32.181,-32.181,-0.345312
21.75,-0.305907,-32.5362,-32.5362,-0.346497
21.8,-0.29675,-32.8847,-32.8847,-0.347687
21.85,-0.288069,-33.2267,-33.2267,-0.34888
21.9,-0.279836,-33.5622,-33.5622,-0.350073
21.95,-0.272025,-33.8915,-33.8915,-0.351262
22,-0.264612,-34.2147,-34.2147,-0.352446
22.05,-0.257572,-34.5319,-34.5319,-0.353624
22.1,-0.250886,-34.8433,-34.8433,-0.354792
22.15,-0.244534,-35.149,-35.149,-0.35595
22.2,-0.238497,-35.4492,-35.4492,-0.357097
22.25,-0.232757,-35.7439,-35.7439,-0.358232
22.3,-0.227299,-36.0333,-36.0333,-0.359353
22.35,-0.222107,-36.3175,-36.3175,-0.360461
22.4,-0.217168,-36.5966,-36.5966,-0.361553
22.45,-0.212469,-36.8707,-36.8707,-0.362631
22.5,-0.207996,-37.14,-37.14,-0.363694
22.55,-0.203738,-37.4045,-37.4045,-0.364741
22.6,-0.199684,-37.6643,-37.6643,-0.365772
22.65,-0.195825,-37.9195,-37.9195,-0.366787
22.7,-0.19215,-38.1703,-38.1703,-0.367786
22.75,-0.18865,-38.4167,-38.4167,-0.36877
22.8,-0.185317,-38.6588,-38.6588,-0.369738
22.85,-0.182143,-38.8967,-38.8967,-0.370691
22.9,-0.17912,-39.1304,-39.1304,-0.371628
22.95,-0.176242,-39.3601,-39.3601,-0.372551
23,-0.1735,-39.5858,-39.5858,-0.37346
