time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
1.73828125,-0.000715551075,49.9284961,-0.000573183123,49.9427145
1.74804688,-0.00060507495,49.9395291,-0.000497569271,49.9502678
1.7578125,-0.00048663071,49.9513606,-0.000382440127,49.9617706
1.76757813,-0.000379429009,49.9620715,-0.000246702108,49.9753359
1.77734375,-0.000298372817,49.9701716,-0.000116567558,49.9883446
1.78710938,-0.000248722287,49.975134,-1.59511689e-05,49.9984049
1.796875,-0.000224325369,49.9775725,4.21946023e-05,50.0042196
1.80664063,-0.000210007137,49.9790037,6.04655044e-05,50.0060469
1.81640625,-0.000187196702,49.9812838,5.58891908e-05,50.0055892
1.82617188,-0.00014071009,49.985931,5.35730312e-05,50.0053576
1.8359375,-6.42160893e-05,49.9935788,7.74809019e-05,50.0077487
1.84570313,3.75784842e-05,50.003758,0.000141722814,50.0141743
1.85546875,0.000150773552,50.0150796,0.000245519496,50.024558
1.86523438,0.000257429985,50.0257496,0.000373635016,50.0373775
1.875,0.000342122521,50.034224,0.000502063693,50.0502316
1.88476563,0.000397497928,50.0397656,0.000606848958,50.0607217
1.89453125,0.000426835717,50.0427018,0.000672794468,50.0673247
1.90429688,0.00044272041,50.0442916,0.000698899775,50.0699389
1.9140625,0.000462355229,50.0462569,0.000698576214,50.0699065
1.92382813,0.000501258331,50.050151,0.00069461685,50.06951
1.93359375,0.000567647901,50.056797,0.000710802907,50.0711309
1.94335938,0.000659544489,50.065998,0.000763234089,50.0763817
1.953125,0.000765608896,50.0766196,0.000854540148,50.0855271
1.96289063,0.00086936671,50.0870123,0.000973051777,50.0974
1.97265625,0.00095524617,50.095616,0.0010971841,50.1098389
1.98242188,0.00101421687,50.1015247,0.00120338682,50.1204837
1.9921875,0.00104698768,50.1048085,0.0012747331,50.127636
2.00195313,0.00106363189,50.1064764,0.0013070149,50.1308725
2.01171875,0.00107981713,50.1080984,0.00131014993,50.1311869
2.02148438,0.00111104792,50.1112284,0.00130443276,50.1306137
2.03125,0.00116703374,50.1168397,0.00131304351,50.131477
2.04101563,0.00124822587,50.1249786,0.00135357654,50.1355411
2.05078125,0.00134575577,50.1347569,0.00143168256,50.1433735
2.06054688,0.00144475911,50.1446849,0.00153911907,50.1541492
2.0703125,0.00152984033,50.1532184,0.00165687835,50.1659628
2.08007813,0.00159066948,50.1593204,0.00176220705,50.1765318
2.08984375,0.00162567715,50.1628324,0.00183692559,50.1840306
2.09960938,0.00164252632,50.1645229,0.00187400605,50.1877525
2.109375,0.00165522496,50.1657969,0.00188002877,50.188357
2.11914063,0.00167896486,50.1681789,0.00187266031,50.1876174
